date,market,period
2013-11-29,GB,0.2
2013-11-29,US,0.119
2013-11-29,NL,0.374999
2013-12-02,GB,0.200999
2013-12-02,US,0.100999
2013-12-02,NL,0.297
2013-12-03,GB,0.19
2013-12-03,US,0.074
2013-12-03,NL,0.220999
2013-12-04,GB,0.179999
2013-12-04,US,0.074
2013-12-04,NL,0.176999
2013-12-05,GB,0.109999
2013-12-05,US,0.08
2013-12-05,NL,0.164
2013-12-06,GB,0.12
2013-12-06,US,0.088999
2013-12-06,NL,0.129
2013-12-09,GB,0.170999
2013-12-09,US,0.119999
2013-12-09,NL,0.25
2013-12-10,GB,0.168999
2013-12-10,US,0.1
2013-12-10,NL,0.22
2013-12-11,GB,0.19
2013-12-11,US,0.07
2013-12-11,NL,0.233999
2013-12-12,GB,0.148
2013-12-12,US,0.074
2013-12-12,NL,0.19
2013-12-13,GB,0.140999
2013-12-13,US,0.092
2013-12-13,NL,0.264999
2013-12-16,GB,0.129999
2013-12-16,US,0.09
2013-12-16,NL,0.24
2013-12-17,GB,0.159
2013-12-17,US,0.08
2013-12-17,NL,0.25
2013-12-18,GB,0.159
2013-12-18,US,0.068999
2013-12-18,NL,0.266999
2013-12-19,GB,0.149999
2013-12-19,US,0.079999
2013-12-19,NL,0.218999
2013-12-20,GB,0.189
2013-12-20,US,0.088999
2013-12-20,NL,0.219
2013-12-23,GB,0.208999
2013-12-23,US,0.089999
2013-12-23,NL,0.344
2013-12-24,GB,0.32
2013-12-24,US,0.140999
2013-12-24,NL,0.859
2013-12-27,GB,0.24
2013-12-27,US,0.099
2013-12-27,NL,0.31
2013-12-30,GB,0.189
2013-12-30,US,0.119999
2013-12-30,NL,0.265999
2013-12-31,GB,0.209999
2013-12-31,US,0.12
2013-12-31,NL,0.828
2014-01-02,GB,0.12
2014-01-02,US,0.07
2014-01-02,NL,0.141
2014-01-03,GB,0.138999
2014-01-03,US,0.089999
2014-01-03,NL,0.254
2014-01-06,GB,0.13
2014-01-06,US,0.088
2014-01-06,NL,0.218999
2014-01-07,GB,0.207
2014-01-07,US,0.09
2014-01-07,NL,0.244
2014-01-08,GB,0.151
2014-01-08,US,0.08
2014-01-08,NL,0.227999
2014-01-09,GB,0.12
2014-01-09,US,0.07
2014-01-09,NL,0.149999
2014-01-10,GB,0.138999
2014-01-10,US,0.06
2014-01-10,NL,0.14
2014-01-13,GB,0.199999
2014-01-13,US,0.05
2014-01-13,NL,0.234999
2014-01-14,GB,0.138999
2014-01-14,US,0.06
2014-01-14,NL,0.188
2014-01-15,GB,0.219999
2014-01-15,US,0.069999
2014-01-15,NL,0.233999
2014-01-16,GB,0.175
2014-01-16,US,0.07
2014-01-16,NL,0.200999
2014-01-17,GB,0.111
2014-01-17,US,0.068999
2014-01-17,NL,0.140999
2014-01-21,GB,0.13
2014-01-21,US,0.06
2014-01-21,NL,0.203
2014-01-22,GB,0.129999
2014-01-22,US,0.075
2014-01-22,NL,0.18
2014-01-23,GB,0.11
2014-01-23,US,0.051999
2014-01-23,NL,0.132999
2014-01-24,GB,0.12
2014-01-24,US,0.049999
2014-01-24,NL,0.109999
2014-01-27,GB,0.15
2014-01-27,US,0.04
2014-01-27,NL,0.140999
2014-01-28,GB,0.2
2014-01-28,US,0.06
2014-01-28,NL,0.187
2014-01-29,GB,0.14
2014-01-29,US,0.042999
2014-01-29,NL,0.119999
2014-01-30,GB,0.12
2014-01-30,US,0.051
2014-01-30,NL,0.124999
2014-01-31,GB,0.125999
2014-01-31,US,0.040999
2014-01-31,NL,0.122999
2014-02-03,GB,0.11
2014-02-03,US,0.04
2014-02-03,NL,0.128999
2014-02-04,GB,0.12
2014-02-04,US,0.048
2014-02-04,NL,0.132999
2014-02-05,GB,0.141
2014-02-05,US,0.048
2014-02-05,NL,0.153
2014-02-06,GB,0.13
2014-02-06,US,0.065999
2014-02-06,NL,0.127
2014-02-07,GB,0.16
2014-02-07,US,0.055
2014-02-07,NL,0.171999
2014-02-10,GB,0.24
2014-02-10,US,0.065999
2014-02-10,NL,0.203
2014-02-11,GB,0.2
2014-02-11,US,0.062
2014-02-11,NL,0.186999
2014-02-12,GB,0.14
2014-02-12,US,0.063999
2014-02-12,NL,0.189
2014-02-13,GB,0.119999
2014-02-13,US,0.069
2014-02-13,NL,0.172
2014-02-14,GB,0.17
2014-02-14,US,0.078999
2014-02-14,NL,0.200999
2014-02-18,GB,0.169999
2014-02-18,US,0.071
2014-02-18,NL,0.172
2014-02-19,GB,0.17
2014-02-19,US,0.053999
2014-02-19,NL,0.203
2014-02-20,GB,0.15
2014-02-20,US,0.059
2014-02-20,NL,0.16
2014-02-21,GB,0.136
2014-02-21,US,0.057999
2014-02-21,NL,0.141
2014-02-24,GB,0.2
2014-02-24,US,0.071
2014-02-24,NL,0.174999
2014-02-25,GB,0.159999
2014-02-25,US,0.069
2014-02-25,NL,0.161999
2014-02-26,GB,0.178999
2014-02-26,US,0.069999
2014-02-26,NL,0.172
2014-02-27,GB,0.129999
2014-02-27,US,0.067999
2014-02-27,NL,0.111
2014-02-28,GB,0.1705
2014-02-28,US,0.050999
2014-02-28,NL,0.141
2014-03-03,GB,0.115
2014-03-03,US,0.05
2014-03-03,NL,0.130999
2014-03-04,GB,0.138999
2014-03-04,US,0.061999
2014-03-04,NL,0.141
2014-03-05,GB,0.138999
2014-03-05,US,0.070999
2014-03-05,NL,0.172
2014-03-06,GB,0.148999
2014-03-06,US,0.09
2014-03-06,NL,0.175999
2014-03-07,GB,0.120499
2014-03-07,US,0.060999
2014-03-07,NL,0.137999
2014-03-10,GB,0.151
2014-03-10,US,0.079999
2014-03-10,NL,0.172
2014-03-11,GB,0.158999
2014-03-11,US,0.071
2014-03-11,NL,0.203
2014-03-12,GB,0.129999
2014-03-12,US,0.071
2014-03-12,NL,0.165999
2014-03-13,GB,0.13
2014-03-13,US,0.059999
2014-03-13,NL,0.141
2014-03-14,GB,0.1
2014-03-14,US,0.059999
2014-03-14,NL,0.114999
2014-03-17,GB,0.129999
2014-03-17,US,0.068999
2014-03-17,NL,0.171999
2014-03-18,GB,0.13
2014-03-18,US,0.079999
2014-03-18,NL,0.156
2014-03-19,GB,0.191
2014-03-19,US,0.069999
2014-03-19,NL,0.219
2014-03-20,GB,0.128999
2014-03-20,US,0.079999
2014-03-20,NL,0.13
2014-03-21,GB,0.159
2014-03-21,US,0.068
2014-03-21,NL,0.148
2014-03-24,GB,0.14
2014-03-24,US,0.061999
2014-03-24,NL,0.168
2014-03-25,GB,0.17
2014-03-25,US,0.067999
2014-03-25,NL,0.149999
2014-03-26,GB,0.16
2014-03-26,US,0.050999
2014-03-26,NL,0.138
2014-03-27,GB,0.14
2014-03-27,US,0.059999
2014-03-27,NL,0.129
2014-03-28,GB,0.13
2014-03-28,US,0.071
2014-03-28,NL,0.141
2014-03-31,GB,0.169999
2014-03-31,US,0.069
2014-03-31,NL,0.152
2014-04-01,GB,0.190999
2014-04-01,US,0.08
2014-04-01,NL,0.172
2014-04-02,GB,0.190999
2014-04-02,US,0.079999
2014-04-02,NL,0.203
2014-04-03,GB,0.13
2014-04-03,US,0.071
2014-04-03,NL,0.14
2014-04-04,GB,0.130999
2014-04-04,US,0.05
2014-04-04,NL,0.156
2014-04-07,GB,0.16
2014-04-07,US,0.06
2014-04-07,NL,0.233999
2014-04-08,GB,0.159
2014-04-08,US,0.052
2014-04-08,NL,0.141
2014-04-09,GB,0.169999
2014-04-09,US,0.069999
2014-04-09,NL,0.202
2014-04-10,GB,0.17
2014-04-10,US,0.049999
2014-04-10,NL,0.146
2014-04-11,GB,0.109999
2014-04-11,US,0.051
2014-04-11,NL,0.120999
2014-04-14,GB,0.123
2014-04-14,US,0.05
2014-04-14,NL,0.141
2014-04-15,GB,0.119999
2014-04-15,US,0.048999
2014-04-15,NL,0.123
2014-04-16,GB,0.189
2014-04-16,US,0.059999
2014-04-16,NL,0.141
2014-04-17,GB,0.169999
2014-04-17,US,0.07
2014-04-17,NL,0.192
2014-04-22,GB,0.138999
2014-04-22,US,0.089999
2014-04-22,NL,0.198999
2014-04-23,GB,0.209999
2014-04-23,US,0.086999
2014-04-23,NL,0.203
2014-04-24,GB,0.13
2014-04-24,US,0.068999
2014-04-24,NL,0.14
2014-04-25,GB,0.148
2014-04-25,US,0.068999
2014-04-25,NL,0.156
2014-04-28,GB,0.148999
2014-04-28,US,0.068
2014-04-28,NL,0.161999
2014-04-29,GB,0.128999
2014-04-29,US,0.068999
2014-04-29,NL,0.145999
2014-04-30,GB,0.089
2014-04-30,US,0.060999
2014-04-30,NL,0.122999
2014-05-02,GB,0.109999
2014-05-02,US,0.060999
2014-05-02,NL,0.123
2014-05-06,GB,0.13
2014-05-06,US,0.069999
2014-05-06,NL,0.141
2014-05-07,GB,0.094999
2014-05-07,US,0.058999
2014-05-07,NL,0.123999
2014-05-08,GB,0.12
2014-05-08,US,0.09
2014-05-08,NL,0.14
2014-05-09,GB,0.147499
2014-05-09,US,0.078999
2014-05-09,NL,0.155
2014-05-12,GB,0.17
2014-05-12,US,0.1
2014-05-12,NL,0.207
2014-05-13,GB,0.179999
2014-05-13,US,0.12
2014-05-13,NL,0.210999
2014-05-14,GB,0.149999
2014-05-14,US,0.098999
2014-05-14,NL,0.203
2014-05-15,GB,0.138999
2014-05-15,US,0.069
2014-05-15,NL,0.136999
2014-05-16,GB,0.138999
2014-05-16,US,0.098999
2014-05-16,NL,0.171999
2014-05-19,GB,0.121
2014-05-19,US,0.108999
2014-05-19,NL,0.184999
2014-05-20,GB,0.149999
2014-05-20,US,0.11
2014-05-20,NL,0.188
2014-05-21,GB,0.16
2014-05-21,US,0.109999
2014-05-21,NL,0.199999
2014-05-22,GB,0.079999
2014-05-22,US,0.09
2014-05-22,NL,0.141999
2014-05-23,GB,0.199
2014-05-23,US,0.14
2014-05-23,NL,0.219
2014-05-27,GB,0.158999
2014-05-27,US,0.13
2014-05-27,NL,0.249999
2014-05-28,GB,0.208999
2014-05-28,US,0.119999
2014-05-28,NL,0.234
2014-05-29,GB,0.181
2014-05-29,US,0.1
2014-05-29,NL,0.218999
2014-05-30,GB,0.168999
2014-05-30,US,0.1
2014-05-30,NL,0.188
2014-06-02,GB,0.2075
2014-06-02,US,0.100999
2014-06-02,NL,0.22
2014-06-03,GB,0.17
2014-06-03,US,0.109999
2014-06-03,NL,0.218999
2014-06-04,GB,0.18
2014-06-04,US,0.119999
2014-06-04,NL,0.211
2014-06-05,GB,0.101
2014-06-05,US,0.079999
2014-06-05,NL,0.094
2014-06-06,GB,0.169999
2014-06-06,US,0.1
2014-06-06,NL,0.167
2014-06-09,GB,0.349
2014-06-09,US,0.13
2014-06-09,NL,0.436999
2014-06-10,GB,0.13
2014-06-10,US,0.14
2014-06-10,NL,0.249999
2014-06-11,GB,0.17
2014-06-11,US,0.119999
2014-06-11,NL,0.218999
2014-06-12,GB,0.228999
2014-06-12,US,0.1
2014-06-12,NL,0.219999
2014-06-13,GB,0.191
2014-06-13,US,0.099999
2014-06-13,NL,0.209
2014-06-16,GB,0.179999
2014-06-16,US,0.109999
2014-06-16,NL,0.192999
2014-06-17,GB,0.149999
2014-06-17,US,0.109999
2014-06-17,NL,0.174999
2014-06-18,GB,0.159999
2014-06-18,US,0.1
2014-06-18,NL,0.212999
2014-06-19,GB,0.189999
2014-06-19,US,0.099999
2014-06-19,NL,0.219
2014-06-20,GB,0.149999
2014-06-20,US,0.109999
2014-06-20,NL,0.202999
2014-06-23,GB,0.170999
2014-06-23,US,0.109999
2014-06-23,NL,0.138999
2014-06-24,GB,0.16
2014-06-24,US,0.1
2014-06-24,NL,0.119999
2014-06-25,GB,0.171999
2014-06-25,US,0.097999
2014-06-25,NL,0.12
2014-06-26,GB,0.159999
2014-06-26,US,0.089999
2014-06-26,NL,0.089999
2014-06-27,GB,0.179999
2014-06-27,US,0.11
2014-06-27,NL,0.148999
2014-06-30,GB,0.18
2014-06-30,US,0.093
2014-06-30,NL,0.119999
2014-07-01,GB,0.2005
2014-07-01,US,0.108999
2014-07-01,NL,0.119999
2014-07-02,GB,0.209999
2014-07-02,US,0.128999
2014-07-02,NL,0.129999
2014-07-03,GB,0.141
2014-07-03,US,0.090999
2014-07-03,NL,0.101
2014-07-07,GB,0.148999
2014-07-07,US,0.119999
2014-07-07,NL,0.090999
2014-07-08,GB,0.13
2014-07-08,US,0.089999
2014-07-08,NL,0.079999
2014-07-09,GB,0.149
2014-07-09,US,0.1
2014-07-09,NL,0.09
2014-07-10,GB,0.135
2014-07-10,US,0.1
2014-07-10,NL,0.071
2014-07-11,GB,0.17
2014-07-11,US,0.11
2014-07-11,NL,0.08
2014-07-14,GB,0.21
2014-07-14,US,0.141
2014-07-14,NL,0.096999
2014-07-15,GB,0.129999
2014-07-15,US,0.071
2014-07-15,NL,0.079999
2014-07-16,GB,0.169999
2014-07-16,US,0.114
2014-07-16,NL,0.108999
2014-07-17,GB,0.14
2014-07-17,US,0.08
2014-07-17,NL,0.079
2014-07-18,GB,0.149999
2014-07-18,US,0.106
2014-07-18,NL,0.099999
2014-07-21,GB,0.193999
2014-07-21,US,0.12
2014-07-21,NL,0.101
2014-07-22,GB,0.151
2014-07-22,US,0.108999
2014-07-22,NL,0.1
2014-07-23,GB,0.169999
2014-07-23,US,0.12
2014-07-23,NL,0.119999
2014-07-24,GB,0.169999
2014-07-24,US,0.104
2014-07-24,NL,0.098999
2014-07-25,GB,0.149999
2014-07-25,US,0.129999
2014-07-25,NL,0.1
2014-07-28,GB,0.159999
2014-07-28,US,0.097
2014-07-28,NL,0.089999
2014-07-29,GB,0.1425
2014-07-29,US,0.089999
2014-07-29,NL,0.099999
2014-07-30,GB,0.099
2014-07-30,US,0.079999
2014-07-30,NL,0.079999
2014-07-31,GB,0.08
2014-07-31,US,0.071
2014-07-31,NL,0.060999
2014-08-01,GB,0.09
2014-08-01,US,0.082999
2014-08-01,NL,0.063999
2014-08-04,GB,0.119
2014-08-04,US,0.090999
2014-08-04,NL,0.068
2014-08-05,GB,0.119999
2014-08-05,US,0.068999
2014-08-05,NL,0.079999
2014-08-06,GB,0.119999
2014-08-06,US,0.08
2014-08-06,NL,0.08
2014-08-07,GB,0.1
2014-08-07,US,0.068999
2014-08-07,NL,0.07
2014-08-08,GB,0.141999
2014-08-08,US,0.084999
2014-08-08,NL,0.09
2014-08-11,GB,0.219999
2014-08-11,US,0.1
2014-08-11,NL,0.11
2014-08-12,GB,0.14
2014-08-12,US,0.09
2014-08-12,NL,0.099
2014-08-13,GB,0.139499
2014-08-13,US,0.1
2014-08-13,NL,0.109999
2014-08-14,GB,0.181
2014-08-14,US,0.13
2014-08-14,NL,0.098999
2014-08-15,GB,0.08
2014-08-15,US,0.059
2014-08-15,NL,0.059
2014-08-18,GB,0.191
2014-08-18,US,0.14
2014-08-18,NL,0.1
2014-08-19,GB,0.22
2014-08-19,US,0.13
2014-08-19,NL,0.105999
2014-08-20,GB,0.16
2014-08-20,US,0.111
2014-08-20,NL,0.119999
2014-08-21,GB,0.168999
2014-08-21,US,0.101
2014-08-21,NL,0.11
2014-08-22,GB,0.13
2014-08-22,US,0.089999
2014-08-22,NL,0.08
2014-08-26,GB,0.19
2014-08-26,US,0.160999
2014-08-26,NL,0.119999
2014-08-27,GB,0.16
2014-08-27,US,0.120999
2014-08-27,NL,0.109999
2014-08-28,GB,0.159
2014-08-28,US,0.123
2014-08-28,NL,0.089999
2014-08-29,GB,0.181
2014-08-29,US,0.131
2014-08-29,NL,0.11
2014-09-02,GB,0.190999
2014-09-02,US,0.119999
2014-09-02,NL,0.109999
2014-09-03,GB,0.14
2014-09-03,US,0.181
2014-09-03,NL,0.079999
2014-09-04,GB,0.1075
2014-09-04,US,0.100999
2014-09-04,NL,0.068999
2014-09-05,GB,0.138999
2014-09-05,US,0.111
2014-09-05,NL,0.079999
2014-09-08,GB,0.159999
2014-09-08,US,0.16
2014-09-08,NL,0.091
2014-09-09,GB,0.18
2014-09-09,US,0.100999
2014-09-09,NL,0.109999
2014-09-10,GB,0.16
2014-09-10,US,0.113999
2014-09-10,NL,0.094
2014-09-11,GB,0.16
2014-09-11,US,0.089999
2014-09-11,NL,0.09
2014-09-12,GB,0.199
2014-09-12,US,0.095999
2014-09-12,NL,0.107
2014-09-15,GB,0.209999
2014-09-15,US,0.100999
2014-09-15,NL,0.124999
2014-09-16,GB,0.150999
2014-09-16,US,0.109
2014-09-16,NL,0.09
2014-09-17,GB,0.18
2014-09-17,US,0.089
2014-09-17,NL,0.13
2014-09-18,GB,0.188999
2014-09-18,US,0.100999
2014-09-18,NL,0.109999
2014-09-19,GB,0.142
2014-09-19,US,0.100999
2014-09-19,NL,0.1
2014-09-22,GB,0.18
2014-09-22,US,0.089999
2014-09-22,NL,0.099
2014-09-23,GB,0.14
2014-09-23,US,0.108
2014-09-23,NL,0.089
2014-09-24,GB,0.16
2014-09-24,US,0.097
2014-09-24,NL,0.108999
2014-09-25,GB,0.090999
2014-09-25,US,0.078
2014-09-25,NL,0.071
2014-09-26,GB,0.135
2014-09-26,US,0.1
2014-09-26,NL,0.079999
2014-09-29,GB,0.169999
2014-09-29,US,0.089999
2014-09-29,NL,0.09
2014-09-30,GB,0.139999
2014-09-30,US,0.08
2014-09-30,NL,0.08
2014-10-01,GB,0.18
2014-10-01,US,0.069999
2014-10-01,NL,0.081
2014-10-02,GB,0.109
2014-10-02,US,0.071
2014-10-02,NL,0.061999
2014-10-03,GB,0.199999
2014-10-03,US,0.099999
2014-10-03,NL,0.100999
2014-10-06,GB,0.168999
2014-10-06,US,0.079
2014-10-06,NL,0.08
2014-10-07,GB,0.153999
2014-10-07,US,0.078
2014-10-07,NL,0.087
2014-10-08,GB,0.179999
2014-10-08,US,0.067
2014-10-08,NL,0.080999
2014-10-09,GB,0.109
2014-10-09,US,0.055
2014-10-09,NL,0.07
2014-10-10,GB,0.108999
2014-10-10,US,0.059
2014-10-10,NL,0.060999
2014-10-13,GB,0.138
2014-10-13,US,0.048999
2014-10-13,NL,0.069
2014-10-14,GB,0.119999
2014-10-14,US,0.050999
2014-10-14,NL,0.071
2014-10-15,GB,0.07
2014-10-15,US,0.039999
2014-10-15,NL,0.058999
2014-10-16,GB,0.069999
2014-10-16,US,0.040999
2014-10-16,NL,0.041
2014-10-17,GB,0.109999
2014-10-17,US,0.076999
2014-10-17,NL,0.06
2014-10-20,GB,0.096
2014-10-20,US,0.077
2014-10-20,NL,0.050999
2014-10-21,GB,0.119999
2014-10-21,US,0.108999
2014-10-21,NL,0.068999
2014-10-22,GB,0.13
2014-10-22,US,0.089
2014-10-22,NL,0.069999
2014-10-23,GB,0.124999
2014-10-23,US,0.070999
2014-10-23,NL,0.068999
2014-10-24,GB,0.109999
2014-10-24,US,0.091
2014-10-24,NL,0.057999
2014-10-27,GB,0.105999
2014-10-27,US,0.068999
2014-10-27,NL,0.06
2014-10-28,GB,0.189999
2014-10-28,US,0.111
2014-10-28,NL,0.109999
2014-10-29,GB,0.12
2014-10-29,US,0.083
2014-10-29,NL,0.084
2014-10-30,GB,0.138999
2014-10-30,US,0.089999
2014-10-30,NL,0.07
2014-10-31,GB,0.141
2014-10-31,US,0.088999
2014-10-31,NL,0.079
2014-11-03,GB,0.129999
2014-11-03,US,0.109999
2014-11-03,NL,0.09
2014-11-04,GB,0.124999
2014-11-04,US,0.090999
2014-11-04,NL,0.09
2014-11-05,GB,0.16
2014-11-05,US,0.091
2014-11-05,NL,0.119
2014-11-06,GB,0.110999
2014-11-06,US,0.087
2014-11-06,NL,0.079999
2014-11-07,GB,0.148999
2014-11-07,US,0.108999
2014-11-07,NL,0.093999
2014-11-10,GB,0.2
2014-11-10,US,0.18
2014-11-10,NL,0.129
2014-11-11,GB,0.24
2014-11-11,US,0.15
2014-11-11,NL,0.159
2014-11-12,GB,0.209999
2014-11-12,US,0.14
2014-11-12,NL,0.128999
2014-11-13,GB,0.17
2014-11-13,US,0.1
2014-11-13,NL,0.11
2014-11-14,GB,0.189
2014-11-14,US,0.104
2014-11-14,NL,0.12
2014-11-17,GB,0.17
2014-11-17,US,0.109999
2014-11-17,NL,0.119999
2014-11-18,GB,0.201
2014-11-18,US,0.12
2014-11-18,NL,0.14
2014-11-19,GB,0.209999
2014-11-19,US,0.1425
2014-11-19,NL,0.149999
2014-11-20,GB,0.14
2014-11-20,US,0.109999
2014-11-20,NL,0.111
2014-11-21,GB,0.16
2014-11-21,US,0.140999
2014-11-21,NL,0.119999
2014-11-24,GB,0.179999
2014-11-24,US,0.149
2014-11-24,NL,0.13
2014-11-25,GB,0.190999
2014-11-25,US,0.109999
2014-11-25,NL,0.128999
2014-11-26,GB,0.2
2014-11-26,US,0.13
2014-11-26,NL,0.13
2014-11-28,GB,0.16
2014-11-28,US,0.13
2014-11-28,NL,0.119999
2014-12-01,GB,0.16
2014-12-01,US,0.122499
2014-12-01,NL,0.111
